Driver Record,Territory,Grid Step,Number of  Minor Convictions,Number of Major Convictions,# Criminal Code Convictions,Number of At Fault Claims,Claim Amount,NumGen,Claim Amount Gen
9,Dorn,-9,2,2,0,2,72300,0.899,64963.11175
6,TheWall,-7,2,2,0,2,72100,0.063,4564.872327
6,Dorn,-3,1,1,0,1,36500,0.093,3384.9838
9,Dorn,-15,2,2,0,2,72900,0.240,17510.47192
9,Dorn,-14,2,2,0,2,72800,0.690,50259.9941
3,TheWall,-3,1,1,0,1,36500,0.320,11695.40506
8,TheWall,-6,2,2,0,2,72000,0.312,22494.0384
5,TheWall,-13,2,2,0,2,72700,0.819,59544.65647
6,TheWall,-6,2,2,0,2,72000,0.894,64389.9549
0,TheWall,-5,1,1,0,1,36700,0.635,23316.35405
3,TheWall,-3,1,1,0,1,36500,0.619,22578.78465
2,TheWall,-2,1,1,0,1,36400,0.926,33698.72444
2,TheWall,-9,2,2,0,2,72300,0.673,48689.73523
6,TheWall,-15,2,2,0,2,72900,0.228,16611.99921
0,TheWall,-10,2,2,0,2,72400,0.608,44015.02966
0,TheWall,-10,2,2,0,2,72400,0.043,3125.97306
6,TheWall,-15,2,2,0,2,72900,0.538,39204.48254
4,HighGarden,0,0,0,0,0,1000,0.461,461.1387815
9,Dorn,-15,2,2,0,2,72900,0.256,18667.5341
6,TheWall,-9,2,2,0,2,72300,0.351,25358.8484
3,TheWall,-2,1,1,0,1,36400,0.728,26512.03331
8,Dorn,-15,2,2,0,2,72900,0.598,43614.76471
1,TheWall,2,0,0,0,0,800,0.836,668.9728822
5,TheWall,-5,1,1,0,1,36700,0.891,32695.06669
3,TheWall,-2,1,1,0,1,36400,0.964,35081.33537
3,HighGarden,-14,2,2,0,2,72800,0.363,26456.00565
9,TheWall,-4,1,1,0,1,36600,0.831,30419.28525
9,TheWall,-14,2,2,0,2,72800,0.409,29801.09886
1,TheWall,-2,1,1,0,1,36400,0.747,27199.11223
9,TheWall,-15,2,2,0,2,72900,0.454,33081.85526
2,TheWall,-2,1,1,0,1,36400,0.835,30395.71673
9,TheWall,-15,2,2,0,2,72900,0.384,28023.93972
5,TheWall,-13,2,2,0,2,72700,0.234,16978.47819
9,TheWall,-10,2,2,0,2,72400,0.004,271.8274203
9,TheWall,-15,2,2,0,2,72900,0.151,11028.49577
8,TheWall,-6,2,2,0,2,72000,0.335,24098.50389
2,Dorn,-13,2,2,0,2,72700,0.501,36394.14095
2,Dorn,-13,2,2,0,2,72700,0.166,12034.39331
6,HighGarden,-10,2,2,0,2,72400,0.173,12505.34849
3,TheWall,-13,2,2,0,2,72700,0.119,8657.19689
8,Dorn,-15,2,2,0,2,72900,0.209,15233.33325
1,TheWall,3,0,0,0,0,700,0.559,390.9539427
9,TheWall,-15,2,2,0,2,72900,0.533,38867.84286
1,TheWall,4,0,0,0,0,600,0.962,577.4075013
2,TheWall,-15,2,2,0,2,72900,0.707,51518.72425
4,TheWall,-6,2,2,0,2,72000,0.528,38033.09211
9,TheWall,-9,2,2,0,2,72300,0.096,6909.684923
9,TheWall,-13,2,2,0,2,72700,0.270,19635.07284
9,TheWall,-15,2,2,0,2,72900,0.910,66323.88447
3,TheWall,-4,1,1,0,1,36600,0.272,9953.499686
3,TheWall,-2,1,1,0,1,36400,0.103,3760.55527
8,TheWall,-9,2,2,0,2,72300,0.893,64580.23003
5,TheWall,-15,2,2,0,2,72900,0.626,45612.4388
1,TheWall,-1,1,1,0,1,36300,0.395,14345.85755
9,TheWall,-15,2,2,0,2,72900,0.965,70364.62418
3,TheWall,-10,2,2,0,2,72400,0.118,8570.654246
1,TheWall,-7,2,2,0,2,72100,0.211,15183.05397
4,TheWall,-4,1,1,0,1,36600,0.808,29581.27824
6,TheWall,-8,2,2,0,2,72200,0.067,4866.847886
4,TheWall,-10,2,2,0,2,72400,0.535,38755.05464
1,TheWall,-12,2,2,0,2,72600,0.138,9986.683104
6,TheWall,-15,2,2,0,2,72900,0.939,68432.14955
3,HighGarden,-2,1,1,0,1,36400,0.137,4978.808073
7,TheWall,-6,2,2,0,2,72000,0.323,23251.53348
4,Dorn,-15,2,2,0,2,72900,0.711,51845.86286
3,TheWall,-2,1,1,0,1,36400,0.250,9092.695487
3,TheWall,-2,1,1,0,1,36400,0.151,5510.334364
6,TheWall,-6,2,2,0,2,72000,0.721,51943.82787
1,TheWall,2,0,0,0,0,800,0.569,455.1943321
9,TheWall,-15,2,2,0,2,72900,0.307,22350.76804
6,TheWall,-15,2,2,0,2,72900,0.819,59693.88878
5,Dorn,-13,2,2,0,2,72700,0.562,40841.16403
3,TheWall,-5,1,1,0,1,36700,0.900,33021.541
6,Dorn,-9,2,2,0,2,72300,0.571,41292.96147
5,Dorn,-15,2,2,0,2,72900,0.480,34973.49529
2,TheWall,-1,1,1,0,1,36300,0.361,13112.71266
4,TheWall,-5,1,1,0,1,36700,0.918,33703.85586
9,TheWall,-10,2,2,0,2,72400,0.520,37653.10961
6,HighGarden,-9,2,2,0,2,72300,0.398,28782.81878
0,TheWall,8,0,0,0,0,200,0.909,181.807706
6,TheWall,-9,2,2,0,2,72300,0.436,31503.2084
8,TheWall,-8,2,2,0,2,72200,0.634,45802.95517
6,TheWall,-6,2,2,0,2,72000,0.109,7870.333149
9,TheWall,-15,2,2,0,2,72900,0.510,37183.14992
2,TheWall,-2,1,1,0,1,36400,0.939,34183.68495
4,TheWall,-6,2,2,0,2,72000,0.897,64587.46686
1,TheWall,5,0,0,0,0,500,0.871,435.6757986
2,TheWall,-15,2,2,0,2,72900,0.058,4208.661697
6,TheWall,-15,2,2,0,2,72900,0.073,5299.776617
2,TheWall,3,0,0,0,0,700,0.367,256.5748285
4,TheWall,-4,1,1,0,1,36600,0.299,10958.82294
9,TheWall,-10,2,2,0,2,72400,0.098,7126.921534
3,TheWall,-2,1,1,0,1,36400,0.251,9127.45759
9,TheWall,-15,2,2,0,2,72900,0.602,43851.84289
7,HighGarden,-3,1,1,0,1,36500,0.706,25774.56053
7,HighGarden,-3,1,1,0,1,36500,0.590,21522.52738
1,TheWall,-15,2,2,0,2,72900,0.942,68690.02334
1,TheWall,-15,2,2,0,2,72900,0.813,59277.18569
9,Dorn,-6,2,2,0,2,72000,0.095,6836.387118
9,TheWall,-15,2,2,0,2,72900,0.170,12411.71028
8,Dorn,-15,2,2,0,2,72900,0.933,68005.3383
4,Winterfell,-5,1,1,0,1,36700,0.996,36567.91995
7,TheWall,-7,2,2,0,2,72100,0.827,59598.00182
9,Dorn,-9,2,2,0,2,72300,0.819,59241.25763
6,Dorn,-9,2,2,0,2,72300,0.205,14812.98633
4,TheWall,-6,2,2,0,2,72000,0.013,936.3943349
9,TheWall,-10,2,2,0,2,72400,0.035,2514.849565
8,TheWall,-8,2,2,0,2,72200,0.231,16672.2829
0,TheWall,5,0,0,0,0,500,0.884,442.0931531
3,TheWall,-2,1,1,0,1,36400,0.064,2343.064671
6,HighGarden,-14,2,2,0,2,72800,0.065,4744.276569
6,TheWall,-12,2,2,0,2,72600,0.218,15845.65101
7,Dorn,-10,2,2,0,2,72400,0.813,58868.08693
7,Dorn,-10,2,2,0,2,72400,0.012,856.5606821
9,TheWall,-9,2,2,0,2,72300,0.258,18623.88125
6,TheWall,-7,2,2,0,2,72100,0.353,25427.15896
5,TheWall,-5,1,1,0,1,36700,0.608,22313.89228
8,TheWall,-15,2,2,0,2,72900,0.788,57459.88986
1,HighGarden,2,0,0,0,0,800,0.355,284.0084566
1,TheWall,-10,2,2,0,2,72400,0.020,1436.137992
8,TheWall,-15,2,2,0,2,72900,0.872,63587.32338
9,TheWall,-9,2,2,0,2,72300,0.509,36820.27276
9,HighGarden,-13,2,2,0,2,72700,0.527,38305.42804
5,HighGarden,0,0,0,0,0,1000,0.732,732.3251235
9,Dorn,-13,2,2,0,2,72700,0.524,38115.004
7,Dorn,-11,2,2,0,2,72500,0.679,49199.03965
9,TheWall,-15,2,2,0,2,72900,0.275,20020.90098
8,Dorn,-15,2,2,0,2,72900,0.495,36109.57048
3,TheWall,-5,1,1,0,1,36700,0.815,29900.05092
1,TheWall,-9,2,2,0,2,72300,0.914,66102.90038
6,TheWall,-9,2,2,0,2,72300,0.023,1667.0655
6,HighGarden,-12,2,2,0,2,72600,0.228,16561.09426
9,HighGarden,-12,2,2,0,2,72600,0.747,54218.58428
9,HighGarden,-12,2,2,0,2,72600,0.119,8639.737329
4,TheWall,-6,2,2,0,2,72000,0.312,22476.70525
4,TheWall,-6,2,2,0,2,72000,0.000,19.1785515
9,TheWall,-15,2,2,0,2,72900,0.538,39250.69411
7,TheWall,-7,2,2,0,2,72100,0.740,53321.45146
9,TheWall,-10,2,2,0,2,72400,0.749,54249.09004
9,TheWall,-5,1,1,0,1,36700,0.243,8926.37952
9,TheWall,-5,1,1,0,1,36700,0.869,31896.14408
4,TheWall,-15,2,2,0,2,72900,0.455,33159.78132
3,TheWall,-6,2,2,0,2,72000,0.019,1346.450221
8,TheWall,-4,1,1,0,1,36600,0.948,34687.43072
8,TheWall,-4,1,1,0,1,36600,0.357,13054.79749
8,TheWall,-4,1,1,0,1,36600,0.277,10136.13578
7,TheWall,-15,2,2,0,2,72900,0.384,28025.64135
7,TheWall,-6,2,2,0,2,72000,0.103,7388.543643
9,TheWall,-12,2,2,0,2,72600,0.757,54962.15984
9,TheWall,-12,2,2,0,2,72600,0.143,10354.03546
3,TheWall,-2,1,1,0,1,36400,0.613,22304.9956
0,TheWall,10,0,0,0,0,0,0.275,0
1,TheWall,-1,1,1,0,1,36300,0.180,6523.225392
3,TheWall,-7,2,2,0,2,72100,0.929,66971.04844
3,TheWall,-2,1,1,0,1,36400,0.519,18908.78656
0,Winterfell,-1,1,1,0,1,36300,0.701,25448.64245
5,TheWall,-6,2,2,0,2,72000,0.720,51829.0919
4,TheWall,-4,1,1,0,1,36600,0.169,6201.21492
9,TheWall,-15,2,2,0,2,72900,0.866,63142.18423
6,HighGarden,-6,2,2,0,2,72000,0.567,40856.04028
8,TheWall,-15,2,2,0,2,72900,0.537,39134.58366
3,TheWall,-4,1,1,0,1,36600,0.080,2925.667124
9,TheWall,-15,2,2,0,2,72900,0.404,29477.42594
3,Dorn,-5,1,1,0,1,36700,0.194,7131.775959
6,TheWall,-10,2,2,0,2,72400,0.114,8287.170178
9,TheWall,-11,2,2,0,2,72500,0.453,32848.05285
4,TheWall,-4,1,1,0,1,36600,0.286,10482.00223
5,TheWall,-5,1,1,0,1,36700,0.221,8105.358915
2,TheWall,-5,1,1,0,1,36700,0.924,33898.69945
3,TheWall,-2,1,1,0,1,36400,0.760,27680.22529
4,TheWall,-5,1,1,0,1,36700,0.324,11880.78052
3,TheWall,-2,1,1,0,1,36400,0.107,3907.697462
3,TheWall,-2,1,1,0,1,36400,0.961,34994.24757
1,TheWall,0,0,0,0,0,1000,0.867,866.5278526
4,TheWall,-5,1,1,0,1,36700,0.484,17750.69636
8,TheWall,-2,1,1,0,1,36400,0.653,23756.24477
8,TheWall,-2,1,1,0,1,36400,0.107,3906.621265
9,TheWall,-15,2,2,0,2,72900,0.147,10702.4939
9,TheWall,-15,2,2,0,2,72900,0.176,12813.945
3,HighGarden,-2,1,1,0,1,36400,0.979,35642.49924
3,TheWall,-2,1,1,0,1,36400,0.262,9544.852447
4,TheWall,-4,1,1,0,1,36600,0.941,34432.96522
3,TheWall,-2,1,1,0,1,36400,0.266,9665.242921
7,Dorn,-10,2,2,0,2,72400,0.167,12122.89582
7,Dorn,-10,2,2,0,2,72400,0.171,12383.4681
9,Dorn,-15,2,2,0,2,72900,0.868,63246.93026
2,TheWall,-13,2,2,0,2,72700,0.523,37986.62652
3,HighGarden,-4,1,1,0,1,36600,0.844,30888.55679
7,TheWall,-15,2,2,0,2,72900,0.822,59952.18607
8,Dorn,-8,2,2,0,2,72200,0.210,15159.78398
1,TheWall,0,0,0,0,0,1000,0.250,250.1593955
5,TheWall,-11,2,2,0,2,72500,0.561,40652.84366
4,TheWall,0,0,0,0,0,1000,0.813,813.2413652
4,TheWall,0,0,0,0,0,1000,0.801,800.9228956
9,TheWall,-15,2,2,0,2,72900,0.980,71418.20203
3,TheWall,-2,1,1,0,1,36400,0.632,22995.24505
5,Dorn,-15,2,2,0,2,72900,0.604,44005.24299
6,TheWall,-8,2,2,0,2,72200,0.716,51727.51506
8,TheWall,-15,2,2,0,2,72900,0.170,12365.0698
9,TheWall,-15,2,2,0,2,72900,0.867,63222.53454
4,TheWall,-1,1,1,0,1,36300,0.541,19636.98975
2,TheWall,-10,2,2,0,2,72400,0.071,5134.019276
6,TheWall,-6,2,2,0,2,72000,0.736,52999.01336
6,TheWall,-15,2,2,0,2,72900,0.794,57895.35811
9,TheWall,-15,2,2,0,2,72900,0.252,18377.97602
9,TheWall,-15,2,2,0,2,72900,0.699,50974.79642
9,TheWall,-15,2,2,0,2,72900,0.263,19175.89004
9,Dorn,-15,2,2,0,2,72900,0.554,40359.20607
9,TheWall,-11,2,2,0,2,72500,0.227,16461.65381
9,Winterfell,-15,2,2,0,2,72900,0.672,49011.08689
9,Dorn,-15,2,2,0,2,72900,0.639,46551.76966
9,Dorn,-15,2,2,0,2,72900,0.675,49194.07037
2,TheWall,-3,1,1,0,1,36500,0.458,16718.9524
7,Dorn,-15,2,2,0,2,72900,0.903,65841.3176
3,HighGarden,-2,1,1,0,1,36400,0.719,26169.46334
5,TheWall,-7,2,2,0,2,72100,0.797,57474.57334
4,Dorn,-15,2,2,0,2,72900,0.364,26541.73589
9,TheWall,-15,2,2,0,2,72900,0.721,52592.31622
9,Dorn,-15,2,2,0,2,72900,0.179,13039.77238
6,TheWall,-14,2,2,0,2,72800,0.389,28304.61696
7,TheWall,-6,2,2,0,2,72000,0.697,50167.21291
1,TheWall,0,0,0,0,0,1000,0.549,548.8063618
1,TheWall,3,0,0,0,0,700,0.022,15.07031678
6,TheWall,-6,2,2,0,2,72000,0.938,67510.72353
9,TheWall,-15,2,2,0,2,72900,0.960,69983.09778
6,Dorn,-11,2,2,0,2,72500,0.875,63465.79593
4,Dorn,-3,1,1,0,1,36500,0.321,11700.5671
6,Dorn,-11,2,2,0,2,72500,0.700,50772.50833
4,TheWall,-4,1,1,0,1,36600,0.979,35816.6903
4,TheWall,-10,2,2,0,2,72400,0.652,47184.82783
9,Winterfell,-14,2,2,0,2,72800,0.865,62993.60022
9,Winterfell,-14,2,2,0,2,72800,0.440,32009.52579
3,TheWall,-3,1,1,0,1,36500,0.059,2158.060821
2,TheWall,1,0,0,0,0,900,0.527,474.2030736
9,HighGarden,-12,2,2,0,2,72600,0.146,10586.69943
6,TheWall,-6,2,2,0,2,72000,0.490,35306.80045
9,HighGarden,-15,2,2,0,2,72900,0.374,27272.25809
9,HighGarden,-15,2,2,0,2,72900,0.693,50529.4512
6,TheWall,-10,2,2,0,2,72400,0.890,64403.86411
5,TheWall,-8,2,2,0,2,72200,0.876,63277.28286
6,TheWall,-15,2,2,0,2,72900,0.358,26132.77684
9,TheWall,-15,2,2,0,2,72900,0.026,1865.870987
9,TheWall,-15,2,2,0,2,72900,0.142,10344.65678
9,Dorn,-15,2,2,0,2,72900,0.372,27094.46415
3,TheWall,0,0,0,0,0,1000,0.927,927.1167557
9,TheWall,-15,2,2,0,2,72900,0.753,54917.06985
0,TheWall,-8,2,2,0,2,72200,0.610,44046.55066
9,TheWall,-15,2,2,0,2,72900,0.427,31124.38062
1,TheWall,8,0,0,0,0,200,0.140,27.99882757
9,TheWall,-15,2,2,0,2,72900,0.327,23809.41484
7,TheWall,-11,2,2,0,2,72500,0.812,58905.21366
9,TheWall,-15,2,2,0,2,72900,0.204,14850.47984
9,TheWall,-15,2,2,0,2,72900,0.538,39196.98601
3,TheWall,-5,1,1,0,1,36700,0.290,10628.00143
6,TheWall,-8,2,2,0,2,72200,0.130,9416.271608
3,TheWall,-11,2,2,0,2,72500,0.243,17622.10167
9,TheWall,-15,2,2,0,2,72900,0.576,41960.84922
9,TheWall,-15,2,2,0,2,72900,0.601,43796.6661
9,TheWall,-12,2,2,0,2,72600,0.325,23574.4242
9,TheWall,-12,2,2,0,2,72600,0.743,53906.41727
9,TheWall,-15,2,2,0,2,72900,0.363,26467.33191
8,HighGarden,-6,2,2,0,2,72000,0.816,58783.25117
0,TheWall,8,0,0,0,0,200,0.982,196.3586539
1,TheWall,-1,1,1,0,1,36300,0.511,18550.28737
6,TheWall,-11,2,2,0,2,72500,0.147,10680.52136
9,TheWall,-15,2,2,0,2,72900,0.158,11516.26713
9,Dorn,-9,2,2,0,2,72300,0.517,37357.50337
6,TheWall,-12,2,2,0,2,72600,0.799,58020.16023
4,TheWall,-12,2,2,0,2,72600,0.369,26764.68584
9,TheWall,-8,2,2,0,2,72200,0.680,49115.05119
7,TheWall,-3,1,1,0,1,36500,0.429,15643.3054
8,TheWall,-8,2,2,0,2,72200,0.688,49694.24608
1,TheWall,0,0,0,0,0,1000,0.211,210.9772494
7,TheWall,-4,1,1,0,1,36600,0.131,4797.341398
4,TheWall,-4,1,1,0,1,36600,0.515,18862.16891
1,TheWall,0,0,0,0,0,1000,0.119,119.2958152
0,TheWall,5,0,0,0,0,500,0.683,341.4333154
0,TheWall,-4,1,1,0,1,36600,0.619,22655.84291
4,TheWall,-4,1,1,0,1,36600,0.294,10777.80157
1,TheWall,-15,2,2,0,2,72900,0.589,42950.20066
1,TheWall,-1,1,1,0,1,36300,0.008,287.1890613
3,TheWall,2,0,0,0,0,800,0.116,92.83102609
1,TheWall,-11,2,2,0,2,72500,0.866,62784.11625
6,HighGarden,-10,2,2,0,2,72400,0.741,53656.22065
3,HighGarden,-4,1,1,0,1,36600,0.777,28425.99144
9,Winterfell,-11,2,2,0,2,72500,0.162,11775.47417
4,Dorn,-15,2,2,0,2,72900,0.481,35074.55873
3,TheWall,-2,1,1,0,1,36400,0.715,26019.17777
1,TheWall,0,0,0,0,0,1000,0.231,231.3417927
5,TheWall,-14,2,2,0,2,72800,0.366,26669.61038
4,Dorn,-5,1,1,0,1,36700,0.427,15669.56264
3,TheWall,-2,1,1,0,1,36400,0.445,16192.93157
4,HighGarden,-15,2,2,0,2,72900,0.167,12141.41179
9,HighGarden,-14,2,2,0,2,72800,0.498,36222.4746
3,TheWall,0,0,0,0,0,1000,0.747,746.9538208
9,Winterfell,-10,2,2,0,2,72400,0.465,33675.324
8,TheWall,-14,2,2,0,2,72800,0.809,58879.32113
1,TheWall,-2,1,1,0,1,36400,0.587,21372.96008
6,TheWall,-6,2,2,0,2,72000,0.097,6948.257018
1,Dorn,-8,2,2,0,2,72200,0.680,49118.52221
6,TheWall,-15,2,2,0,2,72900,0.231,16848.47285
6,TheWall,-15,2,2,0,2,72900,0.734,53474.1693
1,TheWall,-8,2,2,0,2,72200,0.338,24384.36936
9,TheWall,-15,2,2,0,2,72900,0.558,40656.35216
5,TheWall,-5,1,1,0,1,36700,0.965,35402.82082
7,HighGarden,-15,2,2,0,2,72900,0.993,72420.52757
9,HighGarden,-12,2,2,0,2,72600,0.914,66344.55622
9,HighGarden,-12,2,2,0,2,72600,0.089,6473.157385
9,TheWall,-8,2,2,0,2,72200,0.845,61003.886
5,TheWall,-11,2,2,0,2,72500,0.121,8790.325135
3,TheWall,-3,1,1,0,1,36500,0.825,30125.03892
2,TheWall,4,0,0,0,0,600,0.075,44.95583257
1,TheWall,5,0,0,0,0,500,0.870,434.8085216
5,TheWall,-5,1,1,0,1,36700,0.497,18247.23491
9,TheWall,-10,2,2,0,2,72400,0.377,27268.40306
9,TheWall,-13,2,2,0,2,72700,0.048,3518.263454
6,TheWall,-15,2,2,0,2,72900,0.044,3173.211324
1,TheWall,-1,1,1,0,1,36300,0.297,10799.00596
8,Dorn,-8,2,2,0,2,72200,0.484,34968.27097
1,TheWall,6,0,0,0,0,400,0.088,35.0091238
9,HighGarden,-15,2,2,0,2,72900,0.084,6151.554579
7,TheWall,-15,2,2,0,2,72900,0.572,41713.65073
8,TheWall,-8,2,2,0,2,72200,0.780,56324.9119
7,Dorn,-8,2,2,0,2,72200,0.897,64751.93155
5,TheWall,-5,1,1,0,1,36700,0.749,27478.92352
3,TheWall,-15,2,2,0,2,72900,0.922,67202.97569
9,Dorn,-15,2,2,0,2,72900,0.616,44916.56633
7,TheWall,-7,2,2,0,2,72100,0.906,65342.50883
4,TheWall,-14,2,2,0,2,72800,0.336,24447.5989
3,TheWall,-2,1,1,0,1,36400,0.946,34437.53855
6,TheWall,-15,2,2,0,2,72900,0.150,10918.12926
0,TheWall,0,0,0,0,0,1000,0.006,6.379824539
6,TheWall,-3,1,1,0,1,36500,0.307,11217.62506
9,TheWall,-10,2,2,0,2,72400,0.835,60441.97844
6,TheWall,-2,1,1,0,1,36400,0.661,24051.03103
8,TheWall,-12,2,2,0,2,72600,0.495,35970.32497
8,HighGarden,-15,2,2,0,2,72900,0.932,67948.32583
9,HighGarden,-15,2,2,0,2,72900,0.811,59152.48954
3,HighGarden,-2,1,1,0,1,36400,0.819,29829.5504
3,TheWall,-2,1,1,0,1,36400,0.567,20649.39047
5,Dorn,-6,2,2,0,2,72000,0.134,9642.490857
5,TheWall,-5,1,1,0,1,36700,0.404,14822.77659
1,TheWall,0,0,0,0,0,1000,0.229,229.3446288
1,TheWall,0,0,0,0,0,1000,0.556,556.1217001
9,TheWall,-15,2,2,0,2,72900,0.709,51654.43163
3,TheWall,-3,1,1,0,1,36500,0.475,17328.39756
5,Winterfell,0,0,0,0,0,1000,0.251,250.7881819
0,TheWall,-2,1,1,0,1,36400,0.604,21968.97506
1,Winterfell,-6,2,2,0,2,72000,0.317,22809.01278
5,TheWall,-5,1,1,0,1,36700,0.831,30480.28697
6,Dorn,-8,2,2,0,2,72200,0.193,13970.16201
5,TheWall,-10,2,2,0,2,72400,0.913,66076.91729
1,TheWall,-7,2,2,0,2,72100,0.986,71091.35498
3,Winterfell,-2,1,1,0,1,36400,0.360,13097.53045
0,Dorn,6,0,0,0,0,400,0.442,176.9128238
7,Dorn,-11,2,2,0,2,72500,0.103,7458.914796
7,TheWall,-8,2,2,0,2,72200,0.077,5590.622602
4,TheWall,-3,1,1,0,1,36500,0.016,587.8243396
6,TheWall,-9,2,2,0,2,72300,0.770,55689.03155
6,TheWall,-1,1,1,0,1,36300,0.546,19806.87531
1,HighGarden,-2,1,1,0,1,36400,0.576,20973.30837
0,HighGarden,3,0,0,0,0,700,0.057,40.0647139
5,HighGarden,-3,1,1,0,1,36500,0.944,34468.18578
6,HighGarden,-10,2,2,0,2,72400,0.423,30645.03284
6,HighGarden,-10,2,2,0,2,72400,0.600,43451.22705
1,TheWall,-1,1,1,0,1,36300,0.706,25645.01584
1,TheWall,-1,1,1,0,1,36300,0.073,2652.054347
4,TheWall,-15,2,2,0,2,72900,0.967,70503.4254
9,TheWall,-15,2,2,0,2,72900,0.199,14525.09608
6,TheWall,-2,1,1,0,1,36400,0.641,23335.2373
5,TheWall,-5,1,1,0,1,36700,0.197,7244.432827
7,TheWall,-15,2,2,0,2,72900,0.075,5497.23347
9,TheWall,-15,2,2,0,2,72900,0.595,43400.74246
9,TheWall,-15,2,2,0,2,72900,0.122,8903.769398
6,Dorn,-9,2,2,0,2,72300,0.160,11590.19696
7,Dorn,-14,2,2,0,2,72800,0.968,70464.67252
9,HighGarden,-15,2,2,0,2,72900,0.655,47785.1864
6,TheWall,-7,2,2,0,2,72100,0.981,70695.98715
6,Dorn,-11,2,2,0,2,72500,0.744,53906.93352
6,TheWall,-15,2,2,0,2,72900,0.249,18117.50801
0,TheWall,-1,1,1,0,1,36300,0.909,33011.68778
9,TheWall,-15,2,2,0,2,72900,0.900,65612.38129
7,Dorn,-11,2,2,0,2,72500,0.537,38935.98932
2,TheWall,-9,2,2,0,2,72300,0.365,26374.80999
6,Dorn,-15,2,2,0,2,72900,0.244,17780.62542
4,Dorn,-4,1,1,0,1,36600,0.993,36343.49343
5,Dorn,-5,1,1,0,1,36700,0.964,35380.99494
9,Dorn,-8,2,2,0,2,72200,0.523,37757.35795
3,TheWall,-2,1,1,0,1,36400,0.939,34166.57663
7,Dorn,-9,2,2,0,2,72300,0.853,61694.37222
3,TheWall,-2,1,1,0,1,36400,0.212,7730.826272
9,TheWall,-12,2,2,0,2,72600,0.639,46362.05735
9,Dorn,-14,2,2,0,2,72800,0.946,68870.28859
9,HighGarden,-15,2,2,0,2,72900,0.867,63226.5227
3,TheWall,-2,1,1,0,1,36400,0.405,14731.25108
9,TheWall,-15,2,2,0,2,72900,0.006,456.9896107
9,TheWall,-15,2,2,0,2,72900,0.010,718.3976175
6,TheWall,-6,2,2,0,2,72000,0.642,46253.75369
6,TheWall,-6,2,2,0,2,72000,0.386,27811.70271
9,TheWall,-15,2,2,0,2,72900,0.588,42866.78816
9,TheWall,-15,2,2,0,2,72900,0.144,10489.55362
9,TheWall,-15,2,2,0,2,72900,0.812,59166.30933
9,TheWall,-10,2,2,0,2,72400,0.424,30692.87722
4,TheWall,-4,1,1,0,1,36600,0.420,15357.25851
9,TheWall,-9,2,2,0,2,72300,0.813,58756.26182
4,TheWall,-4,1,1,0,1,36600,0.389,14240.42875
6,Dorn,-9,2,2,0,2,72300,0.076,5519.232431
7,TheWall,-8,2,2,0,2,72200,0.986,71183.45149
5,TheWall,-13,2,2,0,2,72700,0.692,50290.64891
9,HighGarden,-9,2,2,0,2,72300,0.917,66291.53607
6,TheWall,-12,2,2,0,2,72600,0.270,19580.05355
5,TheWall,-15,2,2,0,2,72900,0.530,38627.5399
6,HighGarden,-6,2,2,0,2,72000,0.325,23418.2185
0,TheWall,3,0,0,0,0,700,0.709,496.4617908
4,TheWall,-4,1,1,0,1,36600,0.428,15675.31085
4,TheWall,-4,1,1,0,1,36600,0.542,19823.3666
3,TheWall,-3,1,1,0,1,36500,0.420,15341.62272
3,TheWall,-3,1,1,0,1,36500,0.391,14285.35096
3,TheWall,-6,2,2,0,2,72000,0.494,35550.47005
1,TheWall,-15,2,2,0,2,72900,0.271,19770.06068
9,TheWall,-15,2,2,0,2,72900,0.037,2715.729067
9,TheWall,-15,2,2,0,2,72900,0.079,5759.18987
9,TheWall,-15,2,2,0,2,72900,0.106,7721.010133
9,Dorn,-15,2,2,0,2,72900,0.742,54056.6562
9,HighGarden,-15,2,2,0,2,72900,0.463,33771.2448
6,TheWall,-6,2,2,0,2,72000,0.815,58660.89407
4,Dorn,-1,1,1,0,1,36300,0.391,14201.90113
9,HighGarden,-15,2,2,0,2,72900,0.358,26101.14629
9,Dorn,-13,2,2,0,2,72700,0.199,14437.62363
6,TheWall,-15,2,2,0,2,72900,0.196,14285.64044
3,TheWall,-2,1,1,0,1,36400,0.539,19629.24889
3,TheWall,0,0,0,0,0,1000,0.177,176.8541509
9,TheWall,-9,2,2,0,2,72300,0.814,58858.18608
9,TheWall,-9,2,2,0,2,72300,0.638,46132.96001
8,TheWall,-9,2,2,0,2,72300,0.921,66585.93519
1,TheWall,-1,1,1,0,1,36300,0.841,30523.30092
3,TheWall,-2,1,1,0,1,36400,0.647,23545.12806
3,HighGarden,-2,1,1,0,1,36400,0.305,11102.97818
9,HighGarden,-15,2,2,0,2,72900,0.113,8250.630199
5,TheWall,-15,2,2,0,2,72900,0.084,6124.813998
1,TheWall,-14,2,2,0,2,72800,0.830,60390.49178
9,HighGarden,-15,2,2,0,2,72900,0.783,57094.99523
1,Dorn,-1,1,1,0,1,36300,0.743,26987.40919
6,TheWall,-7,2,2,0,2,72100,0.815,58748.86652
6,TheWall,-7,2,2,0,2,72100,0.130,9357.058707
6,TheWall,-7,2,2,0,2,72100,0.022,1574.113462
9,HighGarden,-15,2,2,0,2,72900,0.200,14595.4264
8,TheWall,-8,2,2,0,2,72200,0.106,7646.964597
6,TheWall,-15,2,2,0,2,72900,0.284,20704.28398
